track_id,split,text,genre,labels
84605,training,Title: Me and My Friends. Artist: EARTH-ENEMY. Album: De-Memorization Techniques. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84743,training,Title: This Body. Artist: Whore Paint. Album: AS220's Spring Sampler 2013. Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
84757,training,"Title: Hawaii. Artist: No Joy. Album: Live on WFMU with Scott Williams - May 20, 2013. Genre: Rock",Rock,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84768,training,Title: CCMFC. Artist: What Cheer? Brigade. Album: AS220's Spring Sampler 2013. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
85822,training,Title: Nocturnia. Artist: Psychadelik Pedestrian. Album: Nocturnia. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85823,training,Title: Fifth World. Artist: Psychadelik Pedestrian. Album: Nocturnia. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85828,training,Title: Cosmos (universal mix). Artist: Psychadelik Pedestrian. Album: Nocturnia. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86481,training,Title: Moments Of Life. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86482,training,Title: Strade. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86483,training,Title: Canzone Della Speranza Sahrawi. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86484,training,Title: Giochi di luce. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86485,training,Title: Cuori Nel Vento. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86486,training,Title: Frammenti. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86487,training,Title: Sunshine After Rain. Artist: Andrea Carri. Album: Frammenti. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87157,training,Title: Back (In Time) To (Save) The Future. Artist: Dr. Wylie. Album: The Trillmont Playbook. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87158,training,"Title: It's Ok, We Have Chemistry. Artist: Dr. Wylie. Album: The Trillmont Playbook. Genre: Electronic",Electronic,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87159,training,Title: Keep In Style. Artist: Dr. Wylie. Album: The Trillmont Playbook. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87160,training,Title: Extracurricular Twerk. Artist: Dr. Wylie. Album: The Trillmont Playbook. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87161,training,Title: Perception. Artist: Dr. Wylie. Album: The Trillmont Playbook. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87185,training,Title: All Those I Know. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87186,training,Title: You Make It So Good. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87187,training,Title: Should We All Wake Up. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87188,training,Title: Grandpa's Pink Wine. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87189,training,Title: Vegetable Gardeners. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87190,training,Title: I Hear Trumpets. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87191,training,Title: Pontoon Boats. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87192,training,"Title: Gentle, Polite. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop",Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87193,training,Title: Old Man Winter. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
87194,training,Title: Birthdays Are Important. Artist: Eric & Magill. Album: All Those I Know. Genre: Pop,Pop,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
90027,training,Title: The Breath. Artist: Geometrie Variabili. Album: the Breath. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92466,training,Title: This Modem Life. Artist: Decktonic. Album: Youth Worship. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
93915,training,Title: Downtown Serenade. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93917,training,Title: Flood. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93918,training,Title: Keep Calm. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93919,training,Title: Runaway. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93920,training,Title: The Lake. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93921,training,Title: Wet Socks. Artist: Jahzzar. Album: Viikinsaari. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93942,training,Title: Weekends Away. Artist: Ready for Men. Album: Two Young Boys. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93943,training,Title: One Way Love. Artist: Ready for Men. Album: Two Young Boys. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93944,training,Title: Waiting Until Then. Artist: Ready for Men. Album: Two Young Boys. Genre: Pop,Pop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95722,training,"Title: Adventure, Darling. Artist: Gillicuddy. Album: ...Plays Guitar Again. Genre: Instrumental",Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95724,training,Title: Instrumental #2 Revisited. Artist: Gillicuddy. Album: ...Plays Guitar Again. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95725,training,Title: Multitudes. Artist: Gillicuddy. Album: ...Plays Guitar Again. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95726,training,Title: Ferns And Cork. Artist: Gillicuddy. Album: ...Plays Guitar Again. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95727,training,Title: Porthglaze Cove. Artist: Gillicuddy. Album: ...Plays Guitar Again. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97373,training,Title: Extra Chromosome Mozart. Artist: Cullah. Album: Adolessonce. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97374,training,Title: Pacific Jazz. Artist: Cullah. Album: Adolessonce. Genre: Experimental,Experimental,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97547,training,Title: Soy La Pocha. Artist: Malportado Kids. Album: The Mi Concha EP. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97548,training,Title: Fuego. Artist: Malportado Kids. Album: The Mi Concha EP. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99703,training,Title: HEAVEN. Artist: eden. Album: [EPV_152] HEAVEN. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99704,training,Title: HEAVEN_VERSION. Artist: eden. Album: [EPV_152] HEAVEN. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99707,training,Title: NO HEAVEN. Artist: eden. Album: [EPV_152] HEAVEN. Genre: Electronic,Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107908,training,"Title: Spirtus.... Artist: Project 5am (Feat. DJ Whodini). Album: 5am, Wabi Sabi. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
108878,training,Title: This is based upon a true story. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108879,training,Title: Jail. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108880,training,Title: Piano song. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108881,training,Title: Dieter Rams. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108882,training,Title: Psycho. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108883,training,Title: Gentle Man. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108884,training,Title: Plantopia. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108885,training,Title: The Rolling Hills of England. Artist: Plusplus. Album: Psycho. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108906,training,Title: Did you know? (Curiouser and curiouser). Artist: Fabian Measures. Album: Singles Album. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110259,training,Title: In Tune (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110260,training,Title: I Insist (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110261,training,Title: Mad Humans (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110262,training,Title: Big Plans (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110263,training,Title: Owl Time (J. Glaze and Udachi Remix). Artist: Kellee Maize & J. Glaze & Udachi. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110264,training,Title: Catch Me (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110265,training,Title: Fact Is Remix (J. Glaze and Udachi Remix). Artist: Kellee Maize & J. Glaze & Udachi. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110266,training,Title: Hasta Abajo Remix (J. Glaze and Mike Cash Remix). Artist: Kellee Maize & J. Glaze & Mike Cash. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110267,training,Title: In The Night - Game of Thrones Remake (J. Glaze Remix). Artist: Kellee Maize & J. Glaze Productions. Album: The Remixes. Genre: Hip-Hop,Hip-Hop,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111819,training,"Title: Ad Astra. Artist: P C III. Album: Ad Astra, Vol. 1. Genre: Electronic",Electronic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111933,training,Title: P25. Artist: EG111111. Album: Full Turn. Genre: Electronic,Electronic,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
113969,training,Title: An Unearthly Child. Artist: Fearless Super Pictures. Album: An Unearthly Child. Genre: Instrumental,Instrumental,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114265,training,Title: Ruggles (ft epsilon not). Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114266,training,Title: On two hours sleep. Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114268,training,Title: poison ivy yard work. Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114272,training,Title: Travelor _.sinh remix. Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114274,training,Title: Kalaarmari. Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114275,training,Title: eat it with a fork. Artist: Uncle Milk. Album: Route 9. Genre: Hip-Hop,Hip-Hop,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114371,training,Title: Wind. Artist: Madoka. Album: Take a Walk. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114372,training,Title: Humming. Artist: Madoka. Album: Take a Walk. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114373,training,Title: Explore. Artist: Madoka. Album: Take a Walk. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114374,training,Title: Thinking. Artist: Madoka. Album: Take a Walk. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114375,training,Title: Calmness. Artist: Madoka. Album: Take a Walk. Genre: Instrumental,Instrumental,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114395,training,Title: Reflections Across The Sky. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
114396,training,Title: Breathe New Life. Artist: Scott Holmes. Album: Colossal Stillness (2014). Genre: Rock,Rock,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
